co2_ppm,state,mean_conv_time_yr,mean_edge_dist,ellipsoid_volume_1sigma,ellipse_long_axis_1sigma,local_resilience,mean_amoc_strength_Sv
285,AMOC-on,39.285714285714285,0.05749435559623689,0.0018496219069859283,66.23251554708516,0.015098324316084492,14.722720371666233
285,AMOC-off,246.0,0.8079026179848013,0.006835396536215185,165.8274730431294,0.006030363857380339,1.1160942895740924
360,AMOC-on,108.86666666666666,0.1513586409514324,0.0017863741852438793,66.50560828821368,0.015036325893995664,15.02632493789004
360,AMOC-off,21.96969696969697,0.15613123680351987,0.01476813159912694,418.968449349169,0.0023868145717258968,1.682273208496893
