state,x,y
on,0.8017626415317619,0.07051256156289865
on,0.8000869494316664,0.07405331720867374
on,0.7985073038200072,0.07762911282727603
on,0.7970280343956061,0.0812301474114654
on,0.7956531957331326,0.08484655077575147
on,0.7943865561697966,0.08846841060988583
on,0.7932315874765983,0.09208579964781552
on,0.7921914553424447,0.09568880287762918
on,0.791269010697217,0.0992675447179156
on,0.7904667818975694,0.10281221608604585
on,0.7897869677968793,0.10631310128418694
on,0.7892314317183435,0.10976060462935434
on,0.7888016963477386,0.11314527675451197
on,0.7884989395598446,0.11645784050863045
on,0.788323991189973,0.11968921638471318
on,0.788277330759445,0.12283054740609403
on,0.7883590861612573,0.12587322340279467
on,0.7885690333095363,0.1288089046114019
on,0.7889065967537419,0.13162954453377967
on,0.7893708512559372,0.134327411991961
on,0.7899605243268016,0.13689511231876947
on,0.7906739997134357,0.139325607626088
on,0.7915093218293976,0.14161223609522086
on,0.7924642011148301,0.14374873023647577
on,0.7935360203119846,0.14572923406791738
on,0.7947218416389429,0.14754831916620692
on,0.7960184148418734,0.14920099954553298
on,0.7974221861037504,0.15068274532385229
on,0.7989293077851202,0.15198949513898125
on,0.8005356489702127,0.1531176672805078
on,0.8022368067894952,0.15406416950701018
on,0.8040281184876309,0.1548264075216762
on,0.8059046742037678,0.15540229208309012
on,0.8078613304291258,0.15579024473169836
on,0.8098927241049967,0.15598920211625736
on,0.8119932873225154,0.15599861890840538
on,0.814157262583911,0.15581846929736973
on,0.816378718583408,0.15544924706071217
on,0.8186515664645234,0.15489196421091905
on,0.8209695765091989,0.15414814822154546
on,0.8233263952130246,0.1532198378405162
on,0.8257155626997542,0.15210957750205964
on,0.8281305304273753,0.15082041035259022
on,0.8305646791372088,0.14935586990965571
on,0.8330113369968368,0.14771997037681128
on,0.8354637978871312,0.14591719564096645
on,0.8379153397832599,0.14395248698236282
on,0.8403592431792906,0.14183122953086846
on,0.842788809505888,0.13955923750571103
on,0.8451973794906282,0.13714273827910733
on,0.8475783514106008,0.1345883553074686
on,0.8499251991872722,0.13190308997696723
on,0.8522314902740141,0.1290943024132235
on,0.8544909032872661,0.12616969130771333
on,0.8566972453330086,0.12313727281618955
on,0.8588444689810554,0.12000535858695673
on,0.8609266888406386,0.11678253297922042
on,0.8629381976918566,0.11347762953395563
on,0.8648734821287665,0.11009970676178478
on,0.8667272376712466,0.10665802331422987
on,0.8684943833042079,0.1031620126063921
on,0.8701700754043035,0.09962125696061702
on,0.8717497210159626,0.09604546134201472
on,0.8732289904403637,0.09244442675782535
on,0.8746038291028372,0.08882802339353929
on,0.8758704686661731,0.08520616355940494
on,0.8770254373593716,0.08158877452147521
on,0.8780655694935251,0.07798577129166155
on,0.8789880141387528,0.07440702945137517
on,0.8797902429384005,0.07086235808324494
on,0.8804700570390905,0.06736147288510379
on,0.8810255931176263,0.06391396953993639
on,0.8814553284882313,0.06052929741477878
on,0.8817580852761252,0.057216733660660324
on,0.8819330336459968,0.05398535778457757
on,0.8819796940765249,0.05084402676319671
on,0.8818979386747126,0.0478013507664961
on,0.8816879915264335,0.044865669557888815
on,0.881350428082228,0.042045029635511086
on,0.8808861735800326,0.03934716217732973
on,0.8802965005091682,0.03677946185052128
on,0.8795830251225342,0.03434896654320275
on,0.8787477030065722,0.03206233807406987
on,0.8777928237211398,0.029925843932815013
on,0.8767210045239853,0.02794534010137336
on,0.875535183197027,0.026126255003083826
on,0.8742386099940965,0.024473574623757773
on,0.8728348387322195,0.02299182884543849
on,0.8713277170508498,0.0216850790303095
on,0.8697213758657572,0.020556906888782936
on,0.8680202180464747,0.01961040466228056
on,0.866228906348339,0.018848166647614545
on,0.8643523506322021,0.018272282086200617
on,0.862395694406844,0.01788432943759237
on,0.8603643007309731,0.017685372053033388
on,0.8582637375134544,0.017675955260885362
on,0.8560997622520589,0.017856104871921033
on,0.8538783062525618,0.018225327108578576
on,0.8516054583714464,0.01878260995837168
on,0.8492874483267709,0.019526425947745285
on,0.8469306296229452,0.02045473632877455
on,0.8445414621362156,0.021564996667231107
on,0.8421264944085946,0.022854163816700523
on,0.8396923456987611,0.024318704259635004
on,0.837245687839133,0.02595460379247947
on,0.8347932269488386,0.02775737852832428
on,0.8323416850527099,0.029722087186927877
on,0.8298977816566793,0.03184334463842231
on,0.8274682153300819,0.034115336663579694
on,0.8250596453453416,0.03653183589018344
on,0.822678673425369,0.039086218861822106
on,0.8203318256486977,0.041771484192323516
on,0.8180255345619557,0.044580271756067234
on,0.8157661215487038,0.04750488286157742
on,0.8135597795029612,0.05053730135310118
on,0.8114125558549145,0.053669215582334034
on,0.8093303359953312,0.05689204119007028
on,0.8073188271441132,0.060196944635335106
on,0.8053835427072034,0.06357486740750593
on,0.8035297871647232,0.06701655085506093
on,0.8017626415317619,0.07051256156289863
off,1.5286559484575968,-0.8340775785592083
off,1.5155014661702861,-0.830217442855371
off,1.5025570023261672,-0.8257161159135487
off,1.489858036800878,-0.8205859355580052
off,1.4774393765762293,-0.8148409632565008
off,1.465335060336686,-0.8084969455787856
off,1.4535782651717,-0.8015712710363472
off,1.442201215639614,-0.7940829224217084
off,1.4312350954423863,-0.7860524247779134
off,1.4207099619532317,-0.7775017891408107
off,1.4106546638314512,-0.7684544522083343
off,1.401096761950261,-0.7589352121021434
off,1.3920624538543562,-0.7489701603976947
off,1.3835765019542605,-0.738586610609048
off,1.375662165654281,-0.7278130233244222
off,1.3683411376000965,-0.7166789281977015
off,1.3616334842207258,-0.7052148430097069
off,1.355557590727838,-0.69345219002108
off,1.3501301107231674,-0.6814232098460504
off,1.3453659205521469,-0.669160873083154
off,1.3412780785288807,-0.6566987899451129
off,1.337877789144212,-0.64407111813558
off,1.335174372354993,-0.6313124692252465
off,1.3331752380387307,-0.6184578137839327
off,1.331885865683628,-0.6055423855286872
off,1.3313097893696872,-0.5926015847506172
off,1.331448588082042,-0.5796708812851513
off,1.3323018813830694,-0.5667857172916863
off,1.3338673304551434,-0.5539814101090913
off,1.33614064451117,-0.5412930554533375
off,1.3391155925553384,-0.5287554312225795
off,1.342784020461845,-0.5164029021733543
off,1.3471358733247878,-0.5042693257291719
off,1.352159223017963,-0.49238795917967143
off,1.35784030088903,-0.4807913685247015
off,1.3641635354984316,-0.4695113392131779
off,1.3711115952996258,-0.4585787890213786
off,1.3786654361436512,-0.44802368330946696
off,1.3868043534778156,-0.43787495288852296
off,1.395506039095435,-0.42816041472320077
off,1.4047466422810784,-0.4189066956873623
off,1.4145008351837203,-0.4101391595816665
off,1.4247418822386202,-0.40188183761315543
off,1.4354417134476471,-0.3941573625273851
off,1.4465710013171933,-0.3869869065736441
off,1.4580992412427958,-0.38039012347328915
off,1.4699948351201364,-0.37438509455026175
off,1.4822251779532498,-0.3689882791714354
off,1.4947567472225516,-0.3642144696326355
off,1.5075551947677328,-0.36007675061398425
off,1.5205854409336816,-0.35658646331570265
off,1.5338117707213785,-0.3537531743726684
off,1.547197931680226,-0.35158464963293473
off,1.5607072332734968,-0.3500868328720811
off,1.5743026474445438,-0.34926382950173684
off,1.5879469101081296,-0.34911789531693393
off,1.6016026232886946,-0.34964943031312923
off,1.6152323576256076,-0.3508569775898446
off,1.6287987549644425,-0.3527372273439301
off,1.6422646307530824,-0.35528502594150435
off,1.6555930759619921,-0.3584933900437069
off,1.6687475582493025,-0.3623535257475441
off,1.6816920220934217,-0.36685485268936646
off,1.6943909876187107,-0.37198503304490993
off,1.7068096478433596,-0.3777300053464143
off,1.718913964082903,-0.3840740230241294
off,1.730670759247889,-0.39099969756656805
off,1.7420478087799751,-0.39848804618120676
off,1.7530139289772027,-0.40651854382500163
off,1.7635390624663572,-0.4150691794621043
off,1.773594360588138,-0.4241165163945808
off,1.783152262469328,-0.43363575650077174
off,1.7921865705652327,-0.4436008082052204
off,1.8006725224653284,-0.45398435799386705
off,1.808586858765308,-0.46475794527849296
off,1.8159078868194924,-0.47589204040521355
off,1.822615540198863,-0.48735612559320807
off,1.8286914336917508,-0.4991187785818352
off,1.8341189136964215,-0.5111477587568647
off,1.838883103867442,-0.5234100955197613
off,1.8429709458907082,-0.5358721786578021
off,1.846371235275377,-0.5484998504673351
off,1.849074652064596,-0.5612584993776686
off,1.8510737863808582,-0.5741131548189823
off,1.8523631587359608,-0.5870285830742279
off,1.8529392350499017,-0.5999693838522979
off,1.8528004363375472,-0.6129000873177637
off,1.8519471430365195,-0.6257852513112289
off,1.8503816939644457,-0.6385895584938237
off,1.8481083799084188,-0.6512779131495777
off,1.8451334318642507,-0.6638155373803356
off,1.8414650039577438,-0.6761680664295607
off,1.8371131510948011,-0.6883016428737433
off,1.8320898014016258,-0.7001830094232436
off,1.8264087235305588,-0.7117796000782137
off,1.8200854889211573,-0.7230596293897371
off,1.8131374291199631,-0.7339921795815365
off,1.8055835882759377,-0.7445472852934482
off,1.7974446709417733,-0.754696015714392
off,1.7887429853241539,-0.7644105538797143
off,1.7795023821385105,-0.773664272915553
off,1.7697481892358689,-0.7824318090212485
off,1.7595071421809687,-0.7906891309897597
off,1.7488073109719418,-0.7984136060755299
off,1.7376780231023954,-0.8055840620292711
off,1.7261497831767931,-0.812180845129626
off,1.7142541892994527,-0.8181858740526533
off,1.7020238464663389,-0.8235826894314797
off,1.6894922771970375,-0.8283564989702796
off,1.676693829651856,-0.8324942179889309
off,1.6636635834859073,-0.8359845052872124
off,1.6504372536982104,-0.8388177942302467
off,1.637051092739363,-0.8409863189699804
off,1.623541791146092,-0.842484135730834
off,1.6099463769750453,-0.8433071391011783
off,1.5963021143114593,-0.8434530732859812
off,1.5826464011308945,-0.8429215382897859
off,1.5690166667939813,-0.8417139910130705
off,1.5554502694551464,-0.8398337412589851
off,1.5419843936665063,-0.8372859426614108
off,1.528655948457597,-0.8340775785592083
edge,0.9501262550627686,0.20701655462682403
edge,0.945912988929785,0.22416580855223667
edge,0.9422442024444453,0.2414078396907572
edge,0.9391299514954913,0.2586953888335138
edge,0.9365787720283053,0.275981072009949
edge,0.9345976566484765,0.2932175103639893
edge,0.9331920354555554,0.3103574600161964
edge,0.9323657611595282,0.32735394155595693
edge,0.9321210985208068,0.3441603688087813
edge,0.9324587181426776,0.36073067652576996
edge,0.9333776946332246,0.37701944664525866
edge,0.9348755091417646,0.3929820327805683
edge,0.9369480562628414,0.40857468259264795
edge,0.9395896552888573,0.42375465771219445
edge,0.942793065780497,0.438480350882552
edge,0.9465495074122696,0.45271140000231125
edge,0.9508486840387693,0.46640879875502306
edge,0.9556788119156949,0.47953500352280076
edge,0.9610266519982738,0.4920540362907671
edge,0.9668775462285636,0.5039315832602924
edge,0.9732154577121697,0.5151350889007313
edge,0.9800230146742582,0.5256338451818696
edge,0.9872815580743838,0.5353990757425002
edge,0.9949711927496216,0.5444040147644296
edge,1.003070841945827,0.5526239803357238
edge,1.0115583050875527,0.5600364421021149
edge,1.0204103186282838,0.5666210830211352
edge,1.029602619814201,0.5723598550497184
edge,1.0391100131867024,0.5772370286126314
edge,1.0489064396414052,0.5812392357161462
edge,1.058965047854338,0.5843555065887823
edge,1.0692582678795548,0.586577299748687
edge,1.079757886716439,0.587898525415244
edge,1.0904351256395786,0.5883155622007386
edge,1.101260719079251,0.5878272670363295
edge,1.1122049948363155,0.5864349783051215
edge,1.1232379554116498,0.5841425121737498
edge,1.1343293602272082,0.5809561521325335
edge,1.1454488085133454,0.5768846317728641
edge,1.1565658226352127,0.5719391108490396
edge,1.1676499316298359,0.5661331446901534
edge,1.178670754724908,0.559482647045879
edge,1.1895980846103733,0.5520058464679891
edge,1.2004019702345652,0.5437232363471618
edge,1.2110527988979567,0.5346575187420208
edge,1.2215213774195113,0.5248335421543716
edge,1.2317790121531633,0.5142782334211848
edge,1.2417975876351077,0.5030205239100075
edge,1.2515496436463305,0.49109127022009613
edge,1.2610084504791625,0.47852316960662233
edge,1.2701480822015485,0.4653506703597696
edge,1.278943487718225,0.45160987738436464
edge,1.2873705594340326,0.437338453238842
edge,1.295406199331156,0.42257551490479034
edge,1.3030283822791886,0.40736152657002356
edge,1.3102162164044808,0.39173818871905625
edge,1.3169500003533154,0.37574832383497275
edge,1.3232112772919482,0.35943575902597874
edge,1.3289828854955066,0.34284520589834305
edge,1.334249005387084,0.32602213800499336
edge,1.3389952028981014,0.30901266620566803
edge,1.3432084690310848,0.2918634122802554
edge,1.3468772555164246,0.27462138114173484
edge,1.3499915064653785,0.25733383199897825
edge,1.3525426859325647,0.2400481488225431
edge,1.3545238013123932,0.22281171046850287
edge,1.3559294225053145,0.2056717608162955
edge,1.3567556968013417,0.18867527927653505
edge,1.357000359440063,0.17186885202371086
edge,1.3566627398181923,0.15529854430672224
edge,1.3557437633276452,0.13900977418723331
edge,1.3542459488191052,0.12304718805192363
edge,1.3521734016980285,0.10745453823984408
edge,1.3495318026720127,0.09227456312029772
edge,1.3463283921803728,0.07754886994994001
edge,1.3425719505486002,0.06331782083018075
edge,1.3382727739221005,0.049620422077469
edge,1.333442646045175,0.03649421730969116
edge,1.328094805962596,0.023975184541724953
edge,1.3222439117323064,0.012097637572199615
edge,1.3159060002487002,0.0008941319317607999
edge,1.3090984432866117,-0.009604624349377588
edge,1.301839899886486,-0.01936985491000831
edge,1.2941502652112482,-0.02837479393193737
edge,1.286050616015043,-0.03659475950323171
edge,1.2775631528733171,-0.04400722126962292
edge,1.268711139332586,-0.0505918621886432
edge,1.259518838146669,-0.056330634217226394
edge,1.2500114447741677,-0.06120780778013929
edge,1.2402150183194647,-0.06521001488365424
edge,1.2301564101065319,-0.0683262857562903
edge,1.2198631900813153,-0.07054807891619497
edge,1.2093635712444308,-0.07186930458275204
edge,1.1986863323212913,-0.07228634136824658
edge,1.187860738881619,-0.0717980462038375
edge,1.1769164631245543,-0.07040575747262945
edge,1.1658835025492202,-0.06811329134125782
edge,1.1547920977336616,-0.06492693130004146
edge,1.1436726494475244,-0.06085541094037211
edge,1.1325556353256572,-0.055909890016547614
edge,1.1214715263310338,-0.05010392385766127
edge,1.1104507032359618,-0.04345342621338699
edge,1.0995233733504965,-0.03597662563549714
edge,1.0887194877263047,-0.027694015514669768
edge,1.0780686590629132,-0.018628297909528635
edge,1.0676000805413586,-0.008804321321879638
edge,1.0573424458077065,0.0017509874113070256
edge,1.0473238703257621,0.013008696922484575
edge,1.0375718143145394,0.024937950612395843
edge,1.0281130074817073,0.03750605122586981
edge,1.0189733757593216,0.05067855047272224
edge,1.0101779702426448,0.06441934344812733
edge,1.0017508985268373,0.07869076759364996
edge,0.9937152586297138,0.09345370592770164
edge,0.9860930756816811,0.10866769426246844
edge,0.978905241556389,0.1242910321134359
edge,0.9721714576075545,0.1402808969975191
edge,0.9659101806689216,0.15659346180651323
edge,0.9601385724653634,0.17318401493414876
edge,0.9548724525737857,0.1900070828274989
edge,0.9501262550627686,0.20701655462682395
