state,x,y
on,35.547473793438606,36.14582668940852
on,35.54782621584961,36.14419930532839
on,35.54803181492461,36.142546940501724
on,35.54809002713084,36.14087412394566
on,35.54800069291268,36.139185440734096
on,35.547764057129015,36.13748551943034
on,35.547380768382084,36.13577901940054
on,35.54685187723969,36.134070618042635
on,35.546178833355704,36.13236499796601
on,35.545363481496615,36.13066683415674
on,35.54440805648521,36.12898078116379
on,35.54331517707502,36.12731146034121
on,35.54208783877256,36.12566344718135
on,35.54072940562679,36.12404125877372
on,35.53924360100855,36.122449341424
on,35.53763449740501,36.120892058466985
on,35.53590650525731,36.119373678307014
on,35.53406436087181,36.11789836271856
on,35.53211311343823,36.116470155439124
on,35.53005811119015,36.11509297108556
on,35.5279049867459,36.113770584424465
on,35.52565964166991,36.11250662002576
on,35.52332823029696,36.11130454232801
on,35.520917142863574,36.110167646142614
on,35.51843298799282,36.109099047623005
on,35.515882574580516,36.10810167572345
on,35.51327289313255,36.10717826417098
on,35.510611096604386,36.10633134397249
on,35.507904480795276,36.10556323647738
on,35.50516046435102,36.10487604701489
on,35.502386568429955,36.104271659123576
on,35.499590396088,36.10375172938864
off,35.12137898324779,36.47257288696942
off,35.10931124766401,36.47268863857405
off,35.097276762434895,36.47301579414443
off,35.08530851324795,36.47355345696989
off,35.0734393042423,36.474300153353994
off,35.06170166809481,36.47525383665385
off,35.05012777685028,36.47641189288983
off,35.03874935374012,36.477771147910275
off,35.02759758623118,36.47932787609167
off,35.01670304054305,36.48107781055027
off,35.00609557786818,36.48301615483736
off,34.99580427252446,36.485137596085984
off,34.98585733226448,36.487436319573135
off,34.976282020960106,36.489906024657515
off,34.96710458387405,36.49253994204916
off,34.95835017572344,36.49533085236359
off,34.95004279173251,36.4982711059096
off,34.94220520186334,36.501352643656624
off,34.93485888840497,36.50456701932388
off,34.92802398709197,36.50790542253109
off,34.921719231913734,36.51135870294711
off,34.915961903765975,36.51491739537037
off,34.910767783084964,36.51857174567228
off,34.906151106594436,36.52231173753269
off,34.902124528283764,36.52612711989386
off,34.89869908472421,36.530007435057954
off,34.895884164818455,36.53394204735081
off,34.89368748406632,36.537920172273644
off,34.89211506341705,36.54193090606255
off,34.89117121276634,36.54596325557498
off,34.89085851914323,36.550006168421234
off,34.89117783961919,36.5540485632582
off,34.892128298959,36.558079360162616
off,34.893707292019684,36.56208751100035
off,34.895910490891,36.566062029708554
off,34.89873185675799,36.56999202240772
off,34.902163656452935,36.57386671726102
off,34.9061964836514,36.577675493999195
off,34.91081928465435,36.58140791302995
off,34.91601938868557,36.58505374405216
off,34.921782542621365,36.58860299409641
off,34.92809295005739,36.592045934915035
off,34.93493331460549,36.59537312964657
off,34.9422848873019,36.598575458681516
off,34.95012751799688,36.601644144658586
off,34.95843971058481,36.60457077652282
off,34.9671986819236,36.6073473325797
off,34.976380424281615,36.609966202482084
off,34.98595977114128,36.61242020808959
off,34.995910466178714,36.61470262314343
off,35.00620523523046,36.616807191702584
off,35.016815861050155,36.61872814529093
off,35.02771326064994,36.620460218708196
off,35.03886756501499,36.62199866446155
off,35.05024820097237,36.62333926577811
off,35.06182397498998,36.624478348162846
off,35.073563158675846,36.625412789470126
off,35.08543357574348,36.626140028461286
off,35.097402690204795,36.626658071824785
off,35.10943769554902,36.62696549963979
off,35.12150560466305,36.627061469268014
off,35.133573340246826,36.62694571766338
off,35.14560782547594,36.626618562093
off,35.157576074662884,36.62608089926754
off,35.16944528366854,36.62533420288344
off,35.181182919816024,36.62438051958358
off,35.192756811060555,36.6232224633476
