traj_id,time,x1,x2,amoc_strength,label
2,1.0,35.355616714164505,36.16337232108852,8.816068454097426,off
2,2.0,35.36215058584894,36.16183140472226,7.384701853682924,off
2,3.0,35.36809272778709,36.16320085895663,7.041565901458734,off
2,4.0,35.37313622451139,36.16461888097241,6.998436694284575,off
2,5.0,35.380774097094324,36.16663068295035,6.364821169626433,off
2,6.0,35.38740455994465,36.169616807481646,7.431419446236971,off
2,7.0,35.39274599098465,36.17285470476402,7.297229363002261,off
2,8.0,35.39968533304649,36.175879048320056,7.362298381085097,off
2,9.0,35.40516332978592,36.1781865422849,7.104718585515116,off
2,10.0,35.410227493248385,36.1815372064309,7.711408528732303,off
2,11.0,35.416443177101634,36.1855514985378,7.9141124389009185,off
2,12.0,35.42010296622325,36.18820879975789,7.812169992056955,off
2,13.0,35.423434427375476,36.18861050575759,7.998760837090387,off
2,14.0,35.42528945506821,36.19009160185878,7.690899742973266,off
2,15.0,35.42441089584594,36.193021886682416,7.451841328341441,off
2,16.0,35.42250344050292,36.193830276592756,7.014013098901225,off
2,17.0,35.42003942780614,36.19570516324238,7.058225535173899,off
2,18.0,35.41749283856808,36.19759127910489,6.465461380128198,off
2,19.0,35.41394286661776,36.19841557415931,6.582818026884821,off
2,20.0,35.40977099332671,36.19938627136618,5.963486951289175,off
2,21.0,35.4033588867863,36.19929928359324,5.504538602105063,off
2,22.0,35.39597921614365,36.19815792673579,5.708609481408828,off
2,23.0,35.38640014888688,36.199225440268336,5.477668207678883,off
2,24.0,35.37764415719165,36.20094248845391,5.520957303054383,off
2,25.0,35.36910152795405,36.20106775393736,5.061504470611323,off
2,26.0,35.35918035967079,36.20219143970321,4.946426435364334,off
2,27.0,35.34862203464197,36.20350739615096,4.853171434813319,off
2,28.0,35.33690541602874,36.203684470922454,4.421692990663239,off
2,29.0,35.32298294952812,36.20471412855041,3.6762470871080946,off
2,30.0,35.308397124171634,36.20625665364764,4.142865552070187,off
2,31.0,35.29183683670083,36.20685870767492,3.925144968649408,off
2,32.0,35.2763658946647,36.206126057769275,4.051212867837352,off
2,33.0,35.26317739258023,36.206883400429824,3.7494430758559307,off
2,34.0,35.250164626119165,36.209790321372665,3.7664432283335625,off
2,35.0,35.240479470944244,36.212600766369306,3.2907297392177037,off
2,36.0,35.232089833315364,36.21490375148896,3.189254285828988,off
2,37.0,35.22364792238532,36.214606724857184,2.9965513735844,off
2,38.0,35.21733729824109,36.2139235157938,2.7517638949317496,off
2,39.0,35.21328132929512,36.213245724118664,2.4841207145657496,off
2,40.0,35.208052045587216,36.21481763443498,3.0314059792911903,off
2,41.0,35.202866438381925,36.216075928023436,2.6898861939046093,off
2,42.0,35.197593853837496,36.21956295665527,2.612463626403948,off
2,43.0,35.19323735658098,36.22300721906399,2.4651769508122854,off
2,44.0,35.1888667014369,36.225469862736,2.263570087273933,off
2,45.0,35.18363472350676,36.22749508274843,2.712579863637011,off
2,46.0,35.18000364540556,36.22979450332531,1.6361939744027572,off
2,47.0,35.17711558500828,36.23052110944478,1.7675534446041576,off
2,48.0,35.17535591963475,36.231416341052196,1.8399726087235924,off
2,49.0,35.17495887069593,36.2326036077308,2.441405620793235,off
2,50.0,35.175228552606974,36.23317250247047,1.9727664422780091,off
2,51.0,35.1744099079501,36.235758989706696,1.6018228471812024,off
2,52.0,35.17390921201468,36.23816927833229,2.0247893590520905,off
2,53.0,35.173149699052935,36.23959679624689,1.8556319067577658,off
2,54.0,35.17156004423122,36.24141305095133,1.2198439785089548,off
2,55.0,35.16938937318166,36.2441699390883,1.49680306008088,off
2,56.0,35.16706815332771,36.24678309204683,1.6488572443397957,off
2,57.0,35.166318137071414,36.24956559614299,2.043309048935239,off
2,58.0,35.167681440617855,36.25048035235035,1.9857021260899155,off
2,59.0,35.170007255426945,36.2523591547148,1.8376122639018773,off
2,60.0,35.17235959017245,36.25331470757431,2.3086382425134158,off
2,61.0,35.173532580133056,36.256059972134544,1.3852270353456757,off
2,62.0,35.173540033626004,36.25814991912605,2.1106892205080374,off
2,63.0,35.17293480847401,36.25909566038734,1.709807418603223,off
2,64.0,35.17284844137665,36.26013936547485,1.550681156124044,off
2,65.0,35.172434255082884,36.26337268389206,2.5223696955525714,off
2,66.0,35.174198465402725,36.2652660088889,2.2369824749031633,off
2,67.0,35.17458350939234,36.26846290737818,2.01852870314051,off
2,68.0,35.174353234235944,36.26874993612904,1.5326252802828289,off
2,69.0,35.17578428631125,36.26945391644421,2.0023503289875353,off
2,70.0,35.17651537288973,36.271625988559244,1.5148823809858596,off
2,71.0,35.17687634988568,36.27255841442566,1.5613974692454016,off
2,72.0,35.1771993915329,36.27287491457386,1.5081234603273859,off
2,73.0,35.179078789603516,36.27307914387323,1.6215372960214434,off
2,74.0,35.181474557926435,36.27322888141573,2.3311409070060867,off
2,75.0,35.182554037245055,36.27370774280357,1.9699935241735191,off
2,76.0,35.18398231307216,36.27446756640854,2.4360352668118432,off
2,77.0,35.18478466879126,36.27521732582649,2.2382510321596785,off
2,78.0,35.18593501446266,36.27665451499865,1.9672366700573964,off
2,79.0,35.18601354985685,36.27737012470953,1.7017061357693664,off
2,80.0,35.18498408768862,36.27829498750996,1.682060137437197,off
2,81.0,35.18400447170951,36.27969226165136,2.4809047730701623,off
2,82.0,35.182694526239175,36.28104452382425,2.191472122494611,off
2,83.0,35.181603475366856,36.28225956198881,1.8210805747077161,off
2,84.0,35.18052705723187,36.28336758303428,1.582730420750746,off
2,85.0,35.18017352240648,36.28351652093245,3.1312826848208037,off
2,86.0,35.180061223383284,36.28475887608149,2.197413769225847,off
2,87.0,35.180344185981916,36.28761845220565,1.8630207266223462,off
2,88.0,35.18105172130198,36.28794900214149,2.2577493625080773,off
2,89.0,35.18166763837475,36.28961655639327,2.2060118703498315,off
2,90.0,35.18248307373778,36.29159440170655,1.9944045159173402,off
2,91.0,35.182131434138974,36.29476041728562,2.0404596143992415,off
2,92.0,35.179543021531494,36.29614756593627,2.017968194967215,off
2,93.0,35.17681259724928,36.29657690575239,2.577509160005598,off
2,94.0,35.17385076994332,36.296872664052984,2.258416138951035,off
2,95.0,35.17096784826895,36.29680444600453,1.9029737549529016,off
2,96.0,35.168064021670425,36.297570862434135,1.6348299645687903,off
2,97.0,35.16509267077218,36.29925452080713,1.1610432473460142,off
2,98.0,35.161496401076484,36.3017568341245,1.9835962921980645,off
2,99.0,35.15928235118431,36.3034137351207,2.6121502665681136,off
2,100.0,35.157667686303256,36.30506636774213,2.4078826744222814,off
2,101.0,35.15552948706994,36.306546162982684,2.6653051712238818,off
2,102.0,35.15305086053174,36.30648728824901,2.3294420791577766,off
2,103.0,35.151173090635815,36.30849302652997,1.5787046077358566,off
2,104.0,35.14904283082443,36.30994939977782,2.0674455828705147,off
2,105.0,35.147495175589086,36.310346862220534,1.5784207327191777,off
2,106.0,35.14487412651041,36.31081232702999,1.6688119238206243,off
2,107.0,35.14338557402331,36.31194442320818,1.751110381958176,off
2,108.0,35.14308259913496,36.312439773088805,1.988439728876552,off
2,109.0,35.14366690132696,36.31102531623511,2.1382056952443693,off
2,110.0,35.14544422788886,36.31135030644363,1.8926648249237588,off
2,111.0,35.14660250306104,36.31180490382582,2.0672775265204812,off
2,112.0,35.149281780298665,36.31182784590361,2.16957487443422,off
2,113.0,35.15182004188552,36.31224908211433,2.248488324530463,off
2,114.0,35.15371802139634,36.31460355391424,1.875166553246225,off
2,115.0,35.15325569768673,36.31606441518623,2.012328341549832,off
2,116.0,35.153477311912475,36.31624571193518,1.9720188881738148,off
2,117.0,35.15290003102393,36.31693768412359,2.0024829875533277,off
2,118.0,35.15184224211985,36.31804809488776,1.9573721084328022,off
2,119.0,35.151142589092466,36.320443859597866,1.7991043639267368,off
2,120.0,35.15084417830074,36.31817979950491,1.9663746511486908,off
2,121.0,35.150843541153435,36.316719043237356,2.1560422512872037,off
2,122.0,35.15067914219092,36.317248700079055,1.6696810779776978,off
2,123.0,35.150631391315386,36.31975693826257,1.898674646553411,off
2,124.0,35.14960231016022,36.32085350633517,1.10891633003032,off
2,125.0,35.14866242285662,36.32152368613368,1.1764084922768314,off
2,126.0,35.14786982898857,36.32187627262046,1.2548479813893831,off
2,127.0,35.14706590734224,36.320563642292804,1.6600791072312528,off
2,128.0,35.147895021539945,36.319757214432684,2.0491018110095522,off
2,129.0,35.14927535226619,36.31889111225571,1.9775064330711285,off
2,130.0,35.15128626330824,36.31695219407969,1.6398383551842846,off
2,131.0,35.15112593104209,36.31628144679204,1.4636927259786894,off
2,132.0,35.15052049261124,36.31767768068339,2.0073681503609553,off
2,133.0,35.149438749214816,36.32062853307314,2.2297723557368103,off
2,134.0,35.147577712465065,36.32437489244292,1.5059204189462179,off
2,135.0,35.145281175782316,36.327617419451144,1.6700814721567043,off
2,136.0,35.14337376179163,36.32868955982648,1.9905857647918808,off
2,137.0,35.14362803859955,36.330195584368774,2.228673307436943,off
2,138.0,35.14351097767574,36.329674478128474,2.5570654413508564,off
2,139.0,35.14396923375979,36.33041584015751,1.6730885789450727,off
2,140.0,35.143241997494876,36.32906613780052,2.0617651180058685,off
2,141.0,35.14159000891049,36.327603662787105,1.3152755297195404,off
2,142.0,35.13908832412083,36.32629270535824,2.4370672147576435,off
2,143.0,35.136537708533844,36.326072323848756,1.7521911476378365,off
2,144.0,35.13346912534848,36.32759642683091,2.145690820846828,off
2,145.0,35.131463923955025,36.329542125904815,1.981556235397102,off
2,146.0,35.12866075147851,36.33087574322085,1.2764260305001032,off
2,147.0,35.12469165856214,36.331477637445346,2.0575185269912932,off
2,148.0,35.121717393226106,36.33257716913005,2.0718832759370365,off
2,149.0,35.12001322307982,36.331236227299236,2.1852013465459903,off
2,150.0,35.11924491319399,36.331591125892636,1.4151958875216533,off
2,151.0,35.11810880432208,36.330383648318225,1.6820331459391133,off
2,152.0,35.11661215127036,36.33070188053574,1.629061621100692,off
2,153.0,35.115024239237265,36.33033342547398,1.338845193311051,off
2,154.0,35.11278629990598,36.33269494474496,1.4630975985940888,off
2,155.0,35.110572446947316,36.33588712863522,1.6494680105324027,off
2,156.0,35.108918385272524,36.33836505796074,1.1798876354936598,off
2,157.0,35.107454014931506,36.33785430227739,1.288920689681693,off
2,158.0,35.10629249205315,36.33864263570957,1.6132812265067433,off
2,159.0,35.10622652666132,36.33963816017016,1.4402810220297837,off
2,160.0,35.10619118197309,36.34016222701691,1.4041791473619492,off
2,161.0,35.10613809555729,36.34003205242138,1.0713976386880362,off
2,162.0,35.106844429795046,36.33857878265291,1.291032894921233,off
2,163.0,35.10755535804454,36.33973753873463,1.3155305135277264,off
2,164.0,35.10727997208567,36.340630501505984,1.4266490614360077,off
2,165.0,35.10708097475031,36.33976331485244,1.551948795858682,off
2,166.0,35.10604038926107,36.339754820609485,1.4324958704388833,off
2,167.0,35.10548445760147,36.33903357764202,1.6545237395360872,off
2,168.0,35.103976225207326,36.34152205476929,1.5375544375577102,off
2,169.0,35.101369830844284,36.34448668003879,1.5951483492425136,off
2,170.0,35.098826897559164,36.34718782158408,0.9581156156683637,off
2,171.0,35.09575327969531,36.34667542090808,1.2533067230466834,off
2,172.0,35.09477833771163,36.34553502064476,1.3360964874593322,off
2,173.0,35.09285987339869,36.34708380313557,1.7509172819696128,off
2,174.0,35.091991106678414,36.346147238135714,1.39600972328959,off
2,175.0,35.0896157633128,36.34866731471274,1.4208530320558972,off
2,176.0,35.08967751914678,36.34764135212056,1.5138163934244924,off
2,177.0,35.09160148522477,36.34607515279033,1.2065889612572946,off
2,178.0,35.092999729483736,36.34622971293506,1.0058636198373136,off
2,179.0,35.09572241849588,36.34360683909234,1.187549560319175,off
2,180.0,35.10063270693396,36.33977039198128,1.9099503416011636,off
2,181.0,35.10532420397074,36.338672495988014,1.5027565821263593,off
2,182.0,35.10796856054374,36.33787031435628,1.592074130739507,off
2,183.0,35.10956527914182,36.33978518403171,1.434008955640126,off
2,184.0,35.109211517701084,36.343986069596205,1.6082557997225575,off
2,185.0,35.10759334590257,36.34860654083413,1.6846136903010496,off
2,186.0,35.10537653385525,36.35280744336059,1.471317174227432,off
2,187.0,35.105175532606154,36.354940886156164,2.2470845719258716,off
