state,x,y
off,35.12233753745586,36.41581429728299
off,35.13065824092107,36.41891563996584
off,35.13911808538865,36.421887738079484
off,35.147693883012955,36.424722445309584
off,35.156362128128784,36.42741199192066
off,35.165099061678795,36.429949006052404
off,35.17388073633544,36.43232653392541
off,35.18268308213888,36.43453805890106
off,35.19148197247111,36.43657751934311
off,35.20025329018534,36.438439325232245
off,35.208972993709395,36.440118373487934
off,35.21761718294202,36.44161006195562
off,35.226162164761384,36.442910302020906
off,35.23458451796626,36.44401552981614
off,35.24286115747195,36.44492271598877
off,35.250969397584875,36.44562937400454
off,35.258887014182484,36.44613356696296
off,35.26659230562802,36.44643391290618
off,35.27406415225323,36.44652958860683
off,35.281282074245865,36.44642033182448
off,35.288226287783466,36.44610644202437
off,35.2948777592594,36.44558877955662
off,35.3012182574527,36.44486876329809
off,35.30723040349854,36.44394836676327
off,35.3128977185225,36.442830112695106
off,35.31820466880804,36.44151706615026
off,35.323136708373305,36.440012826098055
off,35.32768031884066,36.4383215155559
off,35.331823046489646,36.43644777028844
off,35.335553536391735,36.4343967261012
off,35.338861563533406,36.43217400476374
off,35.3417380608422,36.429785698600746
off,35.344175144038935,36.4272383537934
off,35.346166133247976,36.424538952436755
off,35.347705571306285,36.4216948934023
off,35.34878923872115,36.41871397205815
off,35.34941416523552,36.41560435890252
off,35.34957863796925,36.41237457716892
off,35.34928220611401,36.409033479464576
off,35.34852568216891,36.40559022350607
off,35.3473111397135,36.402054247018626
off,35.34564190772423,36.398435241868036
off,35.34352256144995,36.39474312749586
off,35.34095890987149,36.39098802373094
off,35.337957979779624,36.3871802230517
off,35.33452799651514,36.38333016237512
off,35.330678361423764,36.37944839444989
off,35.326419626087684,36.37554555893209
off,35.32176346340444,36.37163235322257
off,35.3167226355923,36.367719503146205
off,35.311310959209905,36.363817733553056
off,35.305543267286076,36.359937738922376
off,35.29943536866345,36.356090154049745
off,35.293004004667615,36.352285524897866
off,35.28626680322024,36.34853427969078
off,35.27924223052218,36.34484670033086
off,35.27194954043894,36.34123289421681
off,35.26440872172713,36.33770276653999
off,35.25664044324668,36.334265993135
off,35.24866599730895,36.330931993958835
off,35.24050724131594,36.32770990727151
off,35.23218653785073,36.324608564588665
off,35.22372669338315,36.32163646647502
off,35.215150895758846,36.31880175924492
off,35.20648265064302,36.31611221263385
off,35.19774571709301,36.3135751985021
edge,35.49987845669412,36.1318748881603
edge,35.48958749894168,36.130492395022884
edge,35.479304323210144,36.129258041600124
edge,35.4690571149694,36.12817521116896
edge,35.45887396110497,36.12724687169232
edge,35.448782772933775,36.126475567684196
edge,35.43881120970116,36.12586341323526
edge,35.42898660276883,36.125412086218304
edge,35.41933588070149,36.1251228236893
edge,35.4098854954575,36.12499641849676
edge,35.400661349885944,36.125033217108495
edge,35.39168872672866,36.125233118662095
edge,35.38299221932205,36.12559557524129
edge,35.37459566418842,36.12611959337779
edge,35.36652207570176,36.1268037367743
edge,35.35879358300692,36.12764613024134
edge,35.35143136936518,36.12864446483695
edge,35.34445561409239,36.12979600419541
edge,35.33788543724887,36.13109759202738
edge,35.331738847232664,36.132545660771086
edge,35.326032691419755,36.13413624137075
edge,35.32078260998661,36.13586497415551
edge,35.3160029930415,36.13772712078897
edge,35.311706941182244,36.13971757725664
edge,35.30790622958837,36.141830887855704
edge,35.30461127574618,36.14406126014869
edge,35.30183111089513,36.14640258084018
edge,35.299573355273814,36.148848432532915
edge,35.297844197233466,36.1513921113174
edge,35.29664837627608,36.15402664514689
edge,35.295989170063784,36.1567448129473
edge,35.295868385434986,36.15953916440962
edge,35.29628635345195,36.162402040410726
edge,35.29724192849339,36.16532559400649
edge,35.29873249139455,36.16830181193971
edge,35.300753956626124,36.17132253660393
edge,35.30330078349242,36.1743794884028
edge,35.306365991318025,36.17746428844393
edge,35.30994117858135,36.180568481504814
edge,35.314016545942614,36.18368355920806
edge,35.318580923103156,36.1868009833422
edge,35.32362179942244,36.18991220926438
edge,35.32912535820887,36.1930087093206
edge,35.335076514590355,36.19608199621944
edge,35.34145895686091,36.19912364629513
edge,35.34825519118992,36.202125322596245
edge,35.35544658957148,36.205078797736675
edge,35.3630134408825,36.20797597644636
edge,35.3709350049095,36.21080891775985
edge,35.37918956919609,36.213569856781895
edge,35.38775450855535,36.21625122597056
edge,35.39660634708383,36.21884567587928
edge,35.405720822507405,36.221346095301186
edge,35.41507295268248,36.22374563076045
edge,35.42463710407031,36.226037705297166
edge,35.434387061996716,36.22821603649435
edge,35.44429610250475,36.230274653697606
edge,35.45433706560315,36.23220791438027
edge,35.464482429709996,36.234010519609186
edge,35.47470438708746,36.23567752856873
edge,35.48497492006091,36.23720437210321
edge,35.495265877813345,36.23858686524062
edge,35.50554905354488,36.23982121866338
edge,35.515796261785624,36.240904049094546
edge,35.525979415650056,36.24183238857118
edge,35.53607060382125,36.24260369257931
edge,35.54604216705387,36.243215847028246
edge,35.555866773986196,36.2436671740452
edge,35.56551749605354,36.2439564365742
edge,35.574967881297525,36.24408284176675
