state,x,y
on,35.10399180323655,36.22163391047004
on,35.098797082641305,36.22139905594818
on,35.09360794584255,36.22131077653176
on,35.088438615903556,36.22136931418852
on,35.08330326159838,36.22157450847081
on,35.07821595857622,36.22192579695537
on,35.07319065078104,36.22242221678487
on,35.068241112232194,36.223062407307076
on,35.06338090927082,36.22384461380426
on,35.0586233633754,36.22476669230279
on,35.05398151464854,36.22582611544958
on,35.04946808607495,36.22701997943943
on,35.04509544864863,36.22834501197414
on,35.04087558746482,36.22979758123163
on,35.03682006886971,36.23137370582052
on,35.03294000875787,36.23306906569288
on,35.02924604210437,36.234879013985136
on,35.02574829381505,36.23679858975483
on,35.02245635097483,36.2388225315782
on,35.019379236570224,36.24094529197139
on,35.01652538475793,36.24316105259573
on,35.013902617747384,36.245463740205345
on,35.01151812436067,36.24784704329357
on,35.00937844032841,36.25030442939228
on,35.00748943037581,36.252829162977015
on,35.00585627214785,36.2554143239285
on,35.00448344201771,36.25805282650025
on,35.003374702817354,36.26073743874013
on,35.00253309352386,36.263460802312586
on,35.0019609209298,36.266215452667375
on,35.00165975332049,36.26899383949934
on,35.0016304161754,36.2717883474433
on,35.00187298990563,36.274591316947216
on,35.00238680963342,36.277395065266525
on,35.00317046701463,36.28019190752197
on,35.00422181409884,36.282974177763315
on,35.005537969216775,36.28573424998124
on,35.00711532487873,36.28846455900964
on,35.0089495576625,36.29115762126125
on,35.0110356400635,36.29380605523963
on,35.01336785427487,36.29640260177134
on,35.01593980785958,36.29894014390281
on,35.01874445127162,36.30141172640745
on,35.02177409717835,36.303810574849415
on,35.02502044153093,36.306130114151856
on,35.028474586325125,36.30836398661878
on,35.03212706399017,36.31050606936103
on,35.035967863338655,36.3125504910787
on,35.039986457006535,36.31449164815398
on,35.044171830307896,36.31632422001024
on,35.04851251142544,36.31804318369541
on,35.05299660285395,36.319643827649514
on,35.05761181401049,36.321121764618724
on,35.0623454949221,36.32247294368055
on,35.06718467089842,36.32369366134709
on,35.07211607809447,36.32478057171608
on,35.077126199865894,36.32573069564175
on,35.082201303817186,36.32654142890046
on,35.087327479441164,36.327210549328704
on,35.09249067624677,36.327736222913884
on,35.09767674227044,36.32811700882126
on,35.102871462865686,36.328351863343116
on,35.10806059966444,36.32844014275954
on,35.113229929603435,36.32838160510278
on,35.11836528390861,36.32817641082049
on,35.12345258693077,36.32782512233593
on,35.128477894725954,36.32732870250643
on,35.1334274332748,36.32668851198422
on,35.13828763623617,36.32590630548704
on,35.14304518213159,36.32498422698851
on,35.14768703085845,36.32392480384172
on,35.15220045943204,36.322730939851866
on,35.15657309685836,36.32140590731716
on,35.16079295804217,36.31995333805967
on,35.16484847663728,36.318377213470775
on,35.16872853674912,36.31668185359842
on,35.17242250340262,36.31487190530616
on,35.17592025169194,36.31295232953647
on,35.17921219453216,36.3109283877131
on,35.18228930893677,36.308805627319906
on,35.185143160749064,36.30658986669557
on,35.18776592775961,36.304287179085954
on,35.19015042114632,36.30190387599773
on,35.19229010517858,36.29944648989902
on,35.19417911513118,36.29692175631428
on,35.19581227335914,36.2943365953628
on,35.19718510348928,36.29169809279105
on,35.19829384268964,36.28901348055117
on,35.19913545198313,36.28629011697871
on,35.199707624577194,36.283535466623924
on,35.2000087921865,36.28075707979196
on,35.20003812933159,36.277962571848
on,35.19979555560136,36.27515960234408
on,35.19928173587357,36.272355854024774
on,35.198498078492364,36.26955901176933
on,35.19744673140815,36.266776741527984
on,35.196130576290216,36.26401666931006
on,35.19455322062826,36.26128636028166
on,35.19271898784449,36.25859329803005
on,35.19063290544349,36.25594486405167
on,35.18830069123212,36.25334831751996
on,35.18572873764741,36.25081077538849
